,ORF,R value,P value,Bon,BH
5493,YJR005W,-0.010686806329360081,0.9310735119060265,6368.542821437221,1.159181438193888
5494,YKL155C,0.010650325031858232,0.9313082347945569,6370.148325994769,1.1592626616914958
5495,YDR425W,0.010620669903458443,0.9314990419976322,6371.453447263804,1.1592892007394113
5496,YCR054C,0.010515754895374462,0.932174117569989,6376.070964178725,1.1599183125666228
5497,YOR069W,0.010508769301793388,0.9322190680668189,6376.378425577041,1.1597632640191053
5498,YJL146W,-0.010499207647661624,0.9322805951925968,6376.799271117362,1.159628890910595
5499,YER125W,0.01040985906514639,0.9328555525842864,6380.73197967652,1.1601330872139126
5500,YGL133W,-0.010398939364314274,0.9329258231223142,6381.2126301566295,1.1600095673798636
5501,YHR155W,-0.010307841938857141,0.9335120737881499,6385.222584710946,1.160527550838049
5502,YAL015C,0.010298838646494427,0.9335700157208816,6385.61890753083,1.1603886802709122
5503,YDR480W,-0.010259002396765296,0.9338263915366226,6387.372518110498,1.1604964604125179
5504,YLR081W,-0.010253591052818492,0.9338612180667235,6387.610731576388,1.160328924900343
5505,YGR024C,-0.010239312555903785,0.9339531127457452,6388.239291180897,1.1602323449293312
5506,YLL016W,-0.010227172313780519,0.9340312465520542,6388.7737264160505,1.1601187082651263
5507,YDL018C,0.010192338902577595,0.9342554355583819,6390.307179219332,1.1601864886019122
5508,YMR299C,-0.010177743360474103,0.9343493744738735,6390.9497214012945,1.1600925252135224
5509,YPR036W-A,0.010155017092848087,0.9344956456343716,6391.950216139102,1.1600635600978406
5510,YMR079W,0.010145147454362544,0.9345591694297786,6392.384718899685,1.1599319032661377
5511,YLR218C,0.010142344597069397,0.9345772094893069,6392.508112906859,1.1597438521238859
5512,YPL128C,-0.010142342117153357,0.9345772254507945,6392.508222083434,1.1595335066358488
5513,YMR162C,0.010125906184867984,0.9346830128731505,6393.231808052349,1.159454444695747
5514,YKL063C,-0.010111636964114414,0.9347748554944101,6393.860011581765,1.1593581163339557
5515,YPL255W,0.010108192493880216,0.9347970256601204,6394.0116555152235,1.1591754270332166
5516,YDL173W,-0.01006056099468782,0.9351036085547225,6396.108682514302,1.1593454200678452
5517,YDR228C,-0.009960236387365085,0.9357493843907989,6400.525789233065,1.1599358081248758
5518,YDR163W,-0.009917553891839088,0.9360241383508443,6402.405106319775,1.1600661544337334
5519,YDR390C,0.009879361435786582,0.9362699955299278,6404.086769424706,1.1601606466349106
5520,YDR448W,-0.009870813674951306,0.9363250210421329,6404.463143928189,1.160018682109797
5521,YLR085C,-0.009847524337499023,0.9364749457566306,6405.488628975353,1.15999431890173
5522,YMR268C,0.009818560638341753,0.9366614021481029,6406.7639906930235,1.1600152074403447
5523,YDR540C,0.009776350260135932,0.9369331412897455,6408.622686421859,1.1601416883457383
5524,YHR030C,0.009768061837027412,0.9369865007881274,6408.987665390791,1.159997767491546
5525,YNL304W,0.009758550103282606,0.9370477360989758,6409.406514916995,1.1598636472886346
5526,YDR150W,-0.009750089414119383,0.9371022052265453,6409.7790837495695,1.1597212020534773
5527,YMR022W,-0.009750028860506764,0.9371025950661512,6409.781750252474,1.1595118940398832
5528,YHL025W,0.009692190446753656,0.9374749610827647,6412.328733806111,1.1597628384529048
5529,YDR176W,-0.009551472267807518,0.938380965974925,6418.525807268487,1.1606737445331803
5530,YOL013C,-0.00952512058485979,0.9385506382801969,6419.686365836547,1.160673723709374
5531,YOR066W,0.009520582628211064,0.9385798573940225,6419.886224575114,1.160500040595646
5532,YGL060W,-0.009514182134213504,0.9386210691992157,6420.168113322636,1.1603412458562508
5533,YDR270W,-0.009503581419822589,0.9386893259365118,6420.63498940574,1.16021593592442
5534,YMR116C,0.009455974851298274,0.938995864380663,6422.731712363735,1.1603851332183803
5535,YOR002W,0.009443245784851582,0.9390778282709186,6423.292345373083,1.1602767964908025
5536,YDR460W,-0.009398244572211379,0.9393676011892508,6425.274392134475,1.1604252107882382
5537,YJL210W,-0.009389140544552865,0.9394262250238378,6425.67537916305,1.1602880785776544
5538,YOR127W,-0.009367661968624062,0.9395645339237025,6426.6214120381255,1.1602493973710282
5539,YBR058C,0.00935996098606666,0.9396141239780328,6426.960608009745,1.1601011927815423
5540,YGL062W,-0.009275894636789935,0.9401554794586222,6430.663479496976,1.160560093755094
5541,YNL172W,-0.009267210146640536,0.9402114058331329,6431.046015898629,1.160419706946703
5542,YOL102C,0.009246259390805424,0.940346325683467,6431.968867674914,1.1603768478576428
5543,YLR307W,-0.009202586224276514,0.9406275799602328,6433.892646927992,1.1605145467041833
5544,YEL002C,-0.00914214071398678,0.9410168597084435,6436.555320405753,1.160785450028089
5545,YPR105C,-0.009105786728733075,0.9412509924225565,6438.156788170287,1.1608649095150174
5546,YDR283C,0.009094590876562062,0.9413230987293065,6438.649995308457,1.1607445457559864
5547,YGL056C,0.008971906614857274,0.9421132710335713,6444.054773869628,1.16150951223317
5548,YGR001C,-0.008951859847069553,0.9422423915264878,6444.937958041177,1.161459354485705
5549,YHR144C,0.008871295918141684,0.9427613157484076,6448.487399719108,1.1618896215710104
5550,YDR389W,0.008851649058531438,0.9428878676953908,6449.353015036473,1.161836248430278
5551,YLR090W,0.008845221195319464,0.9429292720028547,6449.636220499526,1.1616779936058224
5552,YKR017C,0.008769731206958538,0.9434155429260264,6452.96231361402,1.1620677676236304
5553,YDR248C,-0.008768040475680037,0.9434264340566121,6453.036808947227,1.1618719497564327
5554,YBR264C,0.00875178009290403,0.9435311785806242,6453.75326149147,1.1617917662450892
5555,YER103W,0.008746300622721762,0.9435664759042675,6453.99469518519,1.1616261150441307
5556,YOR028C,0.008743865474871005,0.9435821625289392,6454.101991697944,1.161436385045518
5557,YKL190W,-0.008727864984268838,0.9436852342930069,6454.807002564167,1.1613542645851327
5558,YOR231W,0.008694484675647431,0.9439002661193986,6456.277820256686,1.1614099334874413
5559,YIL137C,-0.008663014014443677,0.9441029998914364,6457.664519257425,1.1614504531038534
5560,YDL079C,-0.00863766715346439,0.9442662867593323,6458.781401433833,1.161442438668195
5561,YNL004W,0.008614355602993659,0.944416463985114,6459.80861365818,1.161418305224412
5562,YCR036W,0.008596902941767955,0.9445288984502289,6460.577665399565,1.16134777375509
5563,YKL098W,-0.00858927398426222,0.9445780464665544,6460.913837831232,1.161199467618841
5564,YHL019C,-0.008558132858054705,0.9447786690117758,6462.286096040546,1.1612373937179776
5565,YNR016C,-0.008496777376495648,0.9451739535068834,6464.989841987082,1.161514524252081
5566,YLR305C,-0.008449541937706043,0.9454782782017835,6467.0714229002,1.1616797957428058
5567,YDL013W,-0.008362953276530378,0.9460361648366702,6470.887367482824,1.1621564955967716
5568,YGR239C,0.008335528462375234,0.9462128670172526,6472.096010398008,1.1621648429516982
5569,YLR274W,0.008332617087061556,0.94623162559591,6472.224319076025,1.1619792314319612
5570,YNL187W,-0.008316545582629455,0.9463351780661903,6472.932617972741,1.1618977953639815
5571,YOR114W,0.008314143741573863,0.946350653767206,6473.038471767689,1.1617082684435909
5572,YPL194W,0.008271896511712758,0.9466228671396468,6474.900411235184,1.1618339155275765
5573,YHR187W,0.008262176024430098,0.9466855004314155,6475.328822950883,1.161702336374396
5574,R0040C,-0.008247751741782028,0.9467784428986102,6475.964549426494,1.161607990928519
5575,YDR162C,-0.008167477112889548,0.9472957031491488,6479.502609540178,1.162034183920405
5576,YPR103W,-0.008157774644896703,0.9473582237670123,6479.930250566364,1.1619025014463624
5577,YJL186W,-0.00815311463881892,0.9473882519569621,6480.135643385621,1.1617310224785982
5578,Q0070,0.008111934945270937,0.9476536092132772,6481.950687018816,1.161848124577669
5579,YOR112W,0.00809967452299177,0.9477326150757782,6482.491087118323,1.1617367539638572
5580,YJL194W,-0.00807976719408436,0.9478608984875598,6483.368545654909,1.1616858171752211
5581,YPR157W,0.008054078783359241,0.9480264373114838,6484.500831210549,1.1616805501989518
5582,YHR053C,0.00804123906083931,0.9481091786575835,6485.066782017871,1.161573845964154
5583,YML014W,-0.008011584934054013,0.9483002769603345,6486.373894408688,1.1615999094571432
5584,YDL227C,-0.007979005032960739,0.9485102330037395,6487.809993745578,1.1616490588622341
5585,YLR314C,-0.007943291060581864,0.9487403900891578,6489.384268209839,1.161722926639785
5586,YKL113C,-0.00788062634440811,0.9491442401163643,6492.146602395932,1.1620094151415665
5587,YMR221C,-0.007808386026723024,0.9496098170508798,6495.331148628017,1.1623713580221935
5588,YPL164C,0.007792779032864462,0.9497104037659128,6496.019161758843,1.162286484480022
5589,YJR110W,0.007781763624714949,0.9497813982885391,6496.504764293608,1.1621654318950998
5590,YBL087C,0.007739156377817058,0.9500560064965531,6498.383084436423,1.1622935225248476
5591,YKL219W,0.007661560779036458,0.950556133195655,6501.80395105828,1.162697416140608
5592,YHR124W,-0.007592580829751583,0.9510007454568362,6504.845098924759,1.1630332735427784
5593,YLR141W,-0.007562105297284372,0.9511971811390286,6506.188718990956,1.1630655557724268
5594,YFR005C,-0.007540771528172574,0.9513346936192172,6507.129304355445,1.1630257916631717
5595,YBR236C,-0.007507233476976569,0.9515508749048504,6508.607984349176,1.1630821987757642
5596,YKL039W,0.0073484342895631695,0.952574517865593,6515.609702200656,1.1641253711275068
5597,YLR025W,-0.007335471601761353,0.9526580806586883,6516.181271705428,1.1640195197758894
5598,YER159C,-0.007297362448454673,0.952903750806509,6517.861655516522,1.1641117441536921
5599,YJL065C,0.007293425997469948,0.9529291273347262,6518.035230969527,1.1639348626731298
5600,YMR132C,-0.007289208138739081,0.9529563180238726,6518.221215283289,1.1637602598256185
5601,YGL198W,-0.007250730005843991,0.9532043721717357,6519.917905654672,1.1638553919412125
5602,YGL047W,-0.007237585626242295,0.9532891100926326,6520.497513033607,1.163751117800037
5603,YDR318W,0.007213369795073561,0.9534452237318791,6521.565330326053,1.1637339989875184
5604,YNL331C,-0.007131777776294177,0.9539712406659624,6525.1632861551825,1.1641682936940558
5605,YDR206W,-0.007068179849050756,0.9543812647920161,6527.96785117739,1.1644609081657848
5606,YML099C,-0.007019446898436945,0.9546954604650623,6530.116949581025,1.1646365167792092
5607,YOR036W,0.007015542820526321,0.9547206315023983,6530.289119476404,1.1644595434159066
5608,YER019W,-0.006983910375236935,0.954924579227141,6531.684121913645,1.1645006457325093
5609,YMR287C,0.006957359106321048,0.9550957686898616,6532.855057838653,1.1645017928411145
5610,YGL073W,-0.006925111131775085,0.9553036904170686,6534.277242452749,1.164547717421627
5611,YHR010W,-0.006875052006797017,0.9556264570269625,6536.484966064423,1.1647336005104103
5612,YBR107C,0.0068715486351485005,0.9556490460103738,6536.639474710957,1.1645536210067624
5613,YEL058W,-0.006851069052138024,0.955781094632672,6537.542687287477,1.1645070693422652
5614,YOR324C,0.006803110691077863,0.9560903260459722,6539.65783015445,1.1646763722447817
5615,YLR216C,-0.006801233646034889,0.9561024292035538,6539.740615752308,1.1644837278761233
5616,YJL143W,0.006687088788686462,0.9568384519754309,6544.775011511948,1.1651726920975518
5617,YJR159W,-0.006680890743940533,0.9568784189112973,6545.048385353273,1.1650139525370724
5618,YER146W,0.006592455528947742,0.9574486883956902,6548.949028626521,1.165500805948838
5619,YLR383W,0.006556293183376004,0.9576818853827324,6550.544096017889,1.165577241284322
5620,YOR045W,-0.006533936453125936,0.9578260570648506,6551.530230323578,1.165545317616719
5621,YBR065C,0.0064647771799077785,0.9582720524759325,6554.580838935378,1.165880618807431
5622,YOL111C,0.0064516801623772,0.958356514170378,6555.158556925386,1.1657760193714006
5623,YHR178W,0.006432916048090779,0.9584775233472373,6555.986259695103,1.165715906773667
5624,YBR083W,-0.00643037876012499,0.9584938863086131,6556.098182350914,1.1655285657512735
5625,YDR288W,-0.00633406566488662,0.9591150216990536,6560.346748421527,1.1660765638858028
5626,YLR373C,0.006331051199916486,0.9591344627600351,6560.47972527864,1.1658929669946045
5627,YOR304W,0.00632564616698692,0.9591693212689463,6560.718157479592,1.1657281729707876
5628,YAL034W-A,-0.006314462061051133,0.9592414508139524,6561.211523567435,1.1656087268728788
5629,YHR032W-A,-0.006292770665918747,0.9593813458450341,6562.168405580033,1.1655716528561337
5630,YCR092C,-0.006259845341244677,0.9595936945630551,6563.620870811297,1.1656226018134075
5631,YDR486C,-0.006228380461128831,0.9597966269020958,6565.008928010335,1.165662096592744
5632,YOR344C,-0.00622684204293813,0.9598065489757617,6565.07679499421,1.1654672101889243
5633,YBR126W-A,0.006155719485801189,0.960265262631144,6568.214396397025,1.1658172517566605
5634,YCR014C,-0.006150079964639155,0.9603016359664259,6568.463190010353,1.1656545146424762
5635,YJR035W,-0.006141861339276647,0.9603546439476796,6568.825764602128,1.165512023527702
5636,YOL057W,-0.006129577799670264,0.9604338698803757,6569.36766998177,1.1654013961294607
5637,YAR018C,0.00612460884361859,0.9604659185832496,6569.586883109428,1.1652335727402319
5638,YER031C,-0.006113939318631099,0.9605347349461446,6570.057587031629,1.1651104073473362
5639,YNL215W,0.005935024962228395,0.9616887401926466,6577.950982917703,1.1663033657655502
5640,YNL254C,0.005896873152296618,0.9619348312230992,6579.634245565999,1.1663950089640132
5641,YLR260W,-0.005886398394357443,0.9620023972879452,6580.096397449545,1.1662701874245915
5642,YGL210W,-0.00586188678717589,0.9621605072658309,6581.177869698284,1.1662551603222193
5643,YGL247W,-0.005836600805242294,0.9623236138040661,6582.293518419812,1.1662461939085422
5644,YLL032C,-0.005815549728259173,0.9624594043785811,6583.222325949495,1.1662041321434002
5645,YGR113W,0.005792535479833418,0.962607859664056,6584.2377601021435,1.1661774282858914
5646,YKR042W,-0.005766887177645733,0.9627733076201133,6585.369424121574,1.166171316472742
5647,YNL149C,-0.005726332382572165,0.9630349151843338,6587.158819860843,1.1662816607402342
5648,YER181C,0.005712181149760292,0.963126201719254,6587.783219759697,1.1661857354858731
5649,YDR142C,-0.005657085045255736,0.9634816192328026,6590.21427555237,1.166409606292455
5650,YCR039C,0.005589599732288616,0.9639169675071678,6593.192057749028,1.1667301464783275
5651,YOL133W,-0.00557243798557852,0.9640276797488951,6593.949329482442,1.166657701606943
5652,YER112W,-0.005504046291375379,0.9644688885063979,6596.967197383761,1.1669851755499312
5653,YBR233W,0.005461340316994741,0.9647443988500514,6598.851688134351,1.1671120778447739
5654,YBR211C,-0.005457767909000957,0.9647674458206931,6599.00932941354,1.1669335684197242
5655,YKR003W,0.0053949323274011885,0.9651728268792923,6601.78213585436,1.167217492194901
5656,YMR005W,-0.005393028309637024,0.9651851107060601,6601.86615722945,1.1670260132984709
5657,YNL212W,-0.005343142212720192,0.965506955198604,6604.067573558451,1.167208832371589
5658,YAL010C,-0.005308718048835169,0.9657290488903755,6605.586694410168,1.1672710186269957
5659,YPL193W,0.005265617117925966,0.966007125967263,6607.488741616079,1.1674008377413567
5660,YGL005C,0.0052593840176766975,0.9660473408003324,6607.763811074274,1.167243209870036
5661,YCR052W,0.005245143842133859,0.9661392161482737,6608.392238454192,1.1671480463536192
5662,YDR130C,0.005205584063794943,0.9663944518477722,6610.138050638761,1.1672502296730993
5663,YMR306W,0.005089867212771967,0.9671410645163718,6615.244881291983,1.1679457770642625
5664,YKL179C,0.0050288930650022315,0.9675344850567614,6617.935877788248,1.1682146297949247
5665,YLR426W,-0.005027839403712325,0.9675412836124963,6617.982379909475,1.1680166572378177
5666,YCR017C,0.005009285504717672,0.9676609996133517,6618.801237355326,1.1679550445306732
5667,YDR192C,0.00499029754005292,0.9677835170892523,6619.639256890486,1.1678968343137766
5668,YJR131W,-0.004920431295551975,0.9682343267006128,6622.722794632192,1.168234749450025
5669,YER171W,-0.004909099399604136,0.9683074463196282,6623.2229328262565,1.16811691936971
5670,YBR193C,0.00487369892123844,0.9685358713313077,6624.785359906145,1.1681864503449382
5671,YNL097C,0.004864619105691404,0.9685944601267612,6625.186107267046,1.1680511472614679
5672,YFL031W,-0.004843969454249267,0.9687277055428235,6626.097505912912,1.168005906207106
5673,YML104C,-0.0048314593881649635,0.968808429304081,6626.649656439914,1.1678973663094667
5674,YJR098C,-0.0048168824348156425,0.9689024904721191,6627.293034829295,1.1678049400580255
5675,YAL038W,0.004753653558208285,0.9693104943216629,6630.083781160174,1.1680908705356192
5676,YCL010C,0.004733982422433845,0.9694374300046971,6630.952021232128,1.1680380520049547
5677,YOR389W,0.004729197063325935,0.9694683095169296,6631.163237095799,1.1678695380584359
5678,YGR184C,-0.004678782766403418,0.9697936313647861,6633.3884385351375,1.1680557208197109
