,LFQ Intensity A549_1,LFQ Intensity A549_2,LFQ Intensity A549_3,LFQ Intensity GAMG_1,LFQ Intensity GAMG_2,LFQ Intensity GAMG_3,LFQ Intensity HEK293_1,LFQ Intensity HEK293_2,LFQ Intensity HEK293_3,LFQ Intensity HeLa_1,LFQ Intensity HeLa_2,LFQ Intensity HeLa_3,LFQ Intensity HepG2_1,LFQ Intensity HepG2_2,LFQ Intensity HepG2_3,LFQ Intensity Jurkat_1,LFQ Intensity Jurkat_2,LFQ Intensity Jurkat_3,LFQ Intensity K562_1,LFQ Intensity K562_2,LFQ Intensity K562_3,LFQ Intensity LnCap_1,LFQ Intensity LnCap_2,LFQ Intensity LnCap_3,LFQ Intensity MCF7_1,LFQ Intensity MCF7_2,LFQ Intensity MCF7_3,LFQ Intensity RKO_1,LFQ Intensity RKO_2,LFQ Intensity RKO_3,LFQ Intensity U2OS_1,LFQ Intensity U2OS_2,LFQ Intensity U2OS_3,Gene name
7439,2.240458739496216e-05,1.1206549338888276e-05,,1.0877285212585707e-05,,2.6143292121186206e-05,3.905288091332794e-05,4.558978438357207e-05,5.4021387906504935e-05,1.6514424210139894e-05,1.1603916440656385e-05,1.307097387650922e-05,1.1101128874269684e-05,,3.429308792820177e-06,0.0002520298917458851,0.00014727143919212785,0.0001960416281007555,3.345597141902824e-05,5.5799727385953863e-05,,4.930637326071404e-05,7.25681350329353e-05,3.559501017817089e-05,3.462561113041882e-05,1.61329220869423e-05,2.5447310035951324e-05,6.27586280632633e-05,0.00017144662565366273,,2.6633180042199598e-05,5.854780785404424e-05,6.357782311744236e-05,DCK
7440,2.50526661065893e-06,,1.2309141871900138e-05,,,3.112341729400531e-06,5.8171743045922205e-05,7.301423481959673e-05,6.564879180822433e-05,9.394516558534777e-06,,2.1076473494851766e-05,0.0001509802514934456,0.00013778049213296432,0.0001791928154185099,3.740813466426915e-05,3.3258107360925155e-05,4.847483066103591e-05,3.648956150349382e-05,1.2540073360508164e-05,4.168888516668207e-05,0.00025717163093900904,0.0002888171393156686,0.00026076969644983833,8.184939003846201e-05,9.037764829234573e-05,0.00010760411527031105,3.2085620399100722e-06,4.101114946569489e-06,1.9066763493809614e-05,9.662177799958611e-06,1.0738945512891212e-05,1.3157629518737236e-05,DCXR
7441,6.865986581247093e-06,5.878383390651147e-06,0.0001280208708973553,1.1314608106236553e-05,1.8642569327369796e-05,1.2269681114133854e-05,8.695850748231905e-06,1.1965684241836525e-05,6.3786788603465716e-06,,,7.661184947100303e-06,1.3331473215297324e-05,2.5034489033631168e-05,1.0691055719739693e-05,8.628435418733743e-05,8.22207683501943e-05,0.00010961735046041925,,,,1.2722810513798871e-05,1.2863405550639041e-05,1.20974301016739e-05,1.9505426337558807e-05,,7.658238387442404e-06,8.14703235589113e-06,,,3.7961470304586756e-05,3.1495582063349257e-05,2.9776020428301097e-05,DDAH;DDAH2;G6A;NG30;DADB-110M10.5-007;DAMA-236L13.14-007;DAMC-117B11.9-007;DAQB-350E15.2-007;DASS-312M4.7-007;XXbac-BCX88C14.2-007;XXbac-BPG32J3.8-007;DADB-110M10.5-008;DAMA-236L13.14-008;DAMC-117B11.9-008;DASS-312M4.7-008;XXbac-BCX88C14.2-008;XXbac-BPG32J3.8-008;DAQB-350E15.2-008;DADB-110M10.5-010;DAMA-236L13.14-010;DAMC-117B11.9-010;DAQB-350E15.2-010;DASS-312M4.7-010;XXbac-BCX88C14.2-010;XXbac-BPG32J3.8-010
7442,,1.1853753929360457e-05,,7.640530545382193e-06,4.494752336073393e-06,3.233480719339587e-06,9.081259314732e-06,1.1442832432149134e-05,2.206895340864716e-05,1.2954970734193126e-05,2.4054071236426108e-05,8.594823184757936e-06,1.628587677578862e-05,4.5465788952994636e-05,3.3945608100122416e-05,1.6286210841918915e-05,,4.579122908593108e-06,1.274282281627169e-05,6.45938360946453e-06,0.00010322509268372371,,1.4454662707006095e-05,7.327926783503412e-06,2.7267507878636026e-05,3.925880142459139e-05,1.5668805191034626e-05,1.565158921656334e-05,3.5654876945386426e-05,3.370613683744547e-05,1.1618204725613103e-05,1.4721587305595827e-05,1.1306902669213532e-05,DDX49;DKFZp564C0716;DKFZp564G1016;hCG_38576
7443,4.926561973075874e-05,5.022349222536359e-05,1.891610766716e-05,6.001855238803939e-05,3.251994233368377e-05,5.285015625568159e-05,1.3712924253889315e-05,9.112625829440986e-06,1.649718094224589e-05,2.584487501259817e-05,1.352971326828506e-05,2.0745549688249188e-05,7.35427972373963e-05,6.837317251954196e-05,9.32544560082633e-05,3.108093341041581e-05,3.951969015377983e-05,3.134839429503476e-05,8.848866527940349e-05,0.00010359029674741268,0.00010857386085581338,0.00010835527510155673,8.059478889472082e-05,0.00010286819547407954,9.416520306622122e-05,8.256596029902088e-05,8.849645642822014e-05,0.00023983217229116456,0.0003343343061069801,0.0008779584832841186,3.612717684217208e-05,1.8624372055194863e-05,2.9892803942869807e-05,DECR;DECR1
7444,,,,3.857149892501747e-06,,,,,,3.3717583076602737e-06,,8.050075372752469e-06,,,,,,,,,,,,,,,3.6294087427025377e-06,,,,,,,DIP1;KIAA1323;MIB1;ZZANK2
7445,4.184137522583604e-05,3.0840180239019886e-05,0.00012075267971132994,4.175990637258118e-05,3.182246128550187e-05,5.805588845817727e-05,2.649006824213355e-05,4.055519913418557e-05,5.9534229568343837e-05,3.238988725082493e-05,2.5335273257638506e-05,1.6158645257882584e-05,2.205307449214874e-05,,5.509999925912272e-06,4.732896996507046e-05,8.830830133659678e-05,0.00012672675099293065,6.516113560956964e-05,8.358648781162881e-05,4.979529177879331e-05,,2.1592054217499565e-05,3.183912481448378e-05,4.1176406936602796e-05,6.620381804806762e-05,6.306390815283347e-05,2.7433261361510284e-05,3.932963735228688e-05,4.3667263777481046e-05,7.211639768195286e-05,0.000101316607379643,7.770404974221653e-05,DNAJB6;HSJ2;MRJ;MSJ1
7446,5.6675316006214186e-05,8.0783359038315e-06,,9.094933255746601e-05,5.983589161046367e-05,0.00021446887597705467,0.00023241335345768228,0.00020746915504890197,0.0003388470724488509,7.940181617156831e-05,2.422231194219377e-05,0.00014880000530063828,0.00010004356160589663,4.054335943866422e-05,0.00013978436342057616,0.00016580096460687692,0.00026203815379868074,0.00023590236812938504,0.00023674926776579027,0.0001327397750013413,0.00032028329036330803,0.00013815037213018086,5.4210318896555576e-05,0.00012574540426658827,0.00011316039305801003,5.269264950301523e-05,9.27040869885779e-05,0.00018333502457880895,0.0002832030602202666,0.000149477208775311,0.00018492304027552698,7.029778463359744e-05,0.00013697794729751266,DNAJC8;HSPC315;HSPC331;SPF31
7447,2.4007113754279073e-05,,6.0811928649994506e-05,,8.25147839348107e-06,1.735087079056685e-05,5.034647595099981e-05,3.359839551352472e-05,4.6792444919092815e-05,1.478248463400729e-05,1.6205879031680753e-05,4.899569773023602e-05,,,2.6252676864811157e-05,,3.2321055199185186e-05,2.635519905028513e-05,3.1055937530995654e-05,2.45160262201129e-05,2.0217538625072786e-05,7.375221348611536e-06,1.5221938468356241e-05,1.565694844206836e-05,1.522360290763299e-05,4.226083137142227e-05,,,,2.0053675337047873e-05,1.2792694389634846e-05,5.86919635110167e-06,,DPC4;MADH4;SMAD4
7448,,,,1.0921279361034625e-05,1.1362156498445627e-05,,,8.570152268137404e-06,4.881797243159497e-06,,,,5.355957774627266e-06,,6.805634055398595e-06,,,,,,,2.5041310834577654e-05,2.6348807345901462e-05,3.1355817023125126e-05,,,1.0650497163449731e-05,,,9.364874885054945e-06,,,1.01367947677404e-05,DTNB;hCG_23136
7449,3.528579854591483e-05,4.353172806321957e-05,,6.634734007488606e-05,0.00011244567784520455,8.706172657538525e-05,7.57771168122519e-05,6.439787521667035e-05,4.4101132060822154e-05,4.4142246968091247e-05,6.579949989593107e-05,9.476914155435339e-05,0.00012195627318476615,0.00018794930826426597,0.00013718941146727477,7.707988408631189e-05,0.00018803492920790838,0.0001346099926737433,8.921145949470892e-05,8.467848457031461e-05,0.00010914636623319292,,,,2.923832217773443e-05,7.896507212972984e-06,1.9400274773066415e-05,0.00012154509603639105,0.00028479472561043946,0.0003137205585546098,7.126085437162505e-05,9.528041473458258e-05,7.103111855648931e-05,ECHDC1;RP3-351K20.2-006;RP3-351K20.2-016;RP3-351K20.2-001
7450,0.00015268485124830198,0.00012482020960300378,0.00018422508996447082,0.00043367512894589114,0.0004909347418665768,0.0007362872426052931,0.00018349028579413423,0.00017725828299580706,0.00015378031203716665,0.00021611227553729526,0.00024088823681055007,0.00022682605874038345,2.8513080778847254e-05,,1.273994617088833e-05,2.921299288214513e-05,,4.404020183017332e-05,0.00013405519368367771,0.0003097876335834683,1.8704292330776003e-05,0.0001605332725515652,0.00011305530918954935,0.00011302307566530028,4.90894817640156e-05,0.00011096602686392082,7.563536047059064e-05,7.996325073379155e-05,4.731163338996522e-05,4.313730206665554e-06,0.0001307621416569221,9.646208367400868e-05,0.00017725628939779326,EDMD;EMD;STA;hCG_41343;XX-FW88778H2.1-001;XX-FW88778H2.1-010
7451,0.00023136675224139723,0.00019548521106352277,0.00013586693466946122,0.0003037095975369031,0.0003814720882840714,0.00039660325632255263,0.00011251361462469796,0.00013158959134582925,7.972173427153536e-05,0.00016917431872678408,0.00013302326181461476,0.0003050274658655256,5.5041358510606846e-05,3.71796015917727e-05,2.1195057202805026e-05,0.00012002840994175189,0.00027102448692281985,0.00014565530287428773,8.298672855341732e-05,6.115614154587782e-05,1.7825030494078287e-05,3.4026326039999546e-05,8.517790655255777e-06,1.239396089249017e-05,9.46181488978609e-05,6.0110596327306544e-05,4.8306311888071475e-05,0.0001943486110066788,0.00022812555685667847,4.4628879134818804e-05,0.00017540421484397588,0.0002479297479358955,0.00027904462002324465,EFHD2;SWS1;RP3-467K16.3-002
7452,2.195861530399032e-05,8.27276918687777e-06,6.152530527848853e-05,,,4.3274421979228135e-06,1.047960894979029e-05,1.325532981595978e-05,1.1837193249618758e-05,4.186368329427009e-05,9.949255705659808e-06,1.8736606961797935e-05,8.234308700250247e-06,1.3259426237330798e-05,6.690068938337125e-06,,,,2.6063674572837714e-05,2.349617007678301e-05,3.1972992182819964e-05,1.1862140374586412e-05,2.0902727652969987e-05,1.4043751024874654e-05,3.423398431038586e-05,2.867008868899399e-05,2.099258310043081e-05,,,9.17316023118314e-06,1.68629683526336e-05,9.724261717356475e-06,1.796022006521553e-05,ERAL1;HERA
7453,,3.2049695487544902e-06,,,,,,5.6819124581473455e-06,1.5136091268500187e-05,,,,,,3.7799459775986857e-06,,,,,,,,,,,,,,,,,,,FOXK2;ILF;ILF1
7454,,,,,,,4.7002621107595736e-05,1.2347798627039805e-05,2.486009236025734e-05,9.417170559487322e-05,5.401962845551199e-05,4.273079242262392e-05,,,,,,8.164945695440962e-06,,,,,,,,,,,,,,,,FYN
7455,,,,,,,,,,1.4170117002728386e-05,,,,,,,,,,,,,,,,,,,,,,,,FYN;RP1-66H14.1-003
7456,2.152384967948282e-05,1.004116046633129e-05,,2.7439520398617397e-05,3.438529596524001e-05,1.2788048528321266e-05,9.697305487460088e-05,6.486173151865009e-05,8.805636178566969e-05,6.993046824607333e-05,3.455123638323022e-05,6.658477655518974e-05,5.1174327535657005e-05,1.6024545908626793e-05,6.306894887989213e-05,7.038580028381285e-05,4.9975659151077865e-05,0.00015933320812631913,0.00011974176198955712,6.142413894333397e-05,0.00020147412647500225,0.00025544479574614206,0.00045559291540417406,0.0003780124654161414,6.291561515994611e-05,0.00010531446755584459,8.721092262984416e-05,0.00013800424361462763,8.420074651359333e-05,0.00018401998016962163,3.5407317468423533e-05,1.7961791006308207e-05,2.320516462225915e-05,GCDH
7457,,5.864755450243265e-06,,3.4813566429941277e-06,6.180829545394289e-06,,4.481073600021363e-06,1.0279654972986767e-05,9.575638402988656e-06,7.425358667300563e-06,8.11430994926648e-06,1.2893800511801274e-05,5.66682947909317e-06,,,7.525650631303523e-06,,1.0627577987914115e-05,6.081331031454368e-06,,,4.279184966069453e-06,1.1857631839252551e-05,4.684099603993152e-06,,9.365544600805558e-06,2.6593094756076795e-06,6.856088913384824e-06,3.5988101933882356e-06,,,,3.825274925904441e-06,GLE1;GLE1L
7458,9.32291984455747e-05,9.84722604911395e-05,1.6415676209130094e-05,0.0001986143010534084,0.0001966979197047989,0.00028360395020863915,0.0003316569305746212,0.0003406242302669119,0.0004887105763019137,0.00012595819724207217,0.00024068974832391996,0.00016479952161521947,0.00028573151536419946,0.00043986127794081175,0.0005704670871054278,0.00016302644296558035,0.00016994975033948688,0.00021160908076769803,0.00030293652860486405,0.0002532509464969218,0.0006506003333872975,0.00047532106233687656,0.0003242895559679731,0.0006071054358733847,0.00024326545843341687,0.00015498441787070773,0.00021171951041238247,0.00032077716226614454,0.0002731661878374227,6.277402551278623e-05,0.00045885136179503537,0.00025441144160197625,0.00035332116498537543,GLO1
7459,4.726056946127947e-05,2.2974650187416026e-05,0.00010459135208117953,9.62929554262062e-05,6.197560383031004e-05,0.00011894776212703067,4.0234265469068076e-05,4.750677378579424e-05,2.327017973940177e-05,4.362248844043008e-05,3.106859349727964e-05,6.129329188565045e-05,,,9.889232626503272e-06,3.77867945991034e-05,5.598407809133428e-05,7.789494959366537e-05,3.680235789738075e-05,2.379304780387134e-05,4.396329972057245e-05,2.053175432856247e-05,4.1839449535316026e-05,3.2070971913365316e-05,6.082896783661672e-05,7.175167376745227e-05,6.609869436637186e-05,5.123295917584588e-05,3.13631692649775e-05,2.240077168228664e-05,9.059912951545152e-05,3.8220612179306816e-05,1.7931253639606942e-05,GNB2;hCG_20449
7460,2.570105495895281e-05,2.205676964365586e-05,,5.211113307095938e-05,4.25178961473082e-05,2.9397085510667825e-05,2.688054545553359e-05,1.7351640382025274e-05,2.1783453743076008e-05,,,6.197891178181308e-06,1.842663971624068e-05,1.8604145682475977e-05,1.6606633190302294e-05,,,,1.6455900185999842e-05,,1.1914841831299746e-05,2.0910723483555933e-05,2.6780085674058716e-05,3.0687119282434854e-05,2.726882641141454e-06,1.2803627671603723e-05,1.4669012580702347e-05,3.559323328976124e-05,3.241529228338615e-05,9.090985803402399e-05,6.428387159866039e-06,,1.3588441647607889e-05,GNN;NT5DC3;TU12B1-TY
7461,,1.2600184591305587e-05,,3.146657803377349e-05,4.4843011107947736e-05,3.305097500175332e-05,2.9467824663989827e-05,1.226341818985487e-05,1.534464119701531e-05,2.3884350525171294e-05,2.7642135581397597e-05,2.134449807701463e-05,1.711158127760472e-05,2.3183005148298144e-05,9.546706983874594e-06,4.1729968115961034e-05,,9.559458686158167e-06,,,2.765389321502032e-05,5.234004107136953e-05,3.5484277102250584e-05,3.21026675602625e-05,,,,4.7565212477253846e-05,2.0989057722814367e-05,0.00013598530496495399,5.495004152582438e-05,5.431160521838231e-05,3.1539997439902934e-05,GNP2;GNPDA2
7462,3.3723368667545245e-05,3.0193670235555746e-05,,6.593416586533478e-05,6.169340872115311e-05,0.00010117105427351413,9.800812417504186e-05,5.8825217040368e-05,0.00017637163373164516,3.986350085425248e-05,5.398319600278151e-05,0.00013357492736035687,2.6861183546273326e-05,2.8739005245933225e-05,2.6994394659994707e-05,3.381139215894564e-05,6.059315008111239e-05,0.00016438731446714018,5.86130936547793e-05,,3.421041018947036e-05,4.65463959016952e-05,4.8724003089487375e-05,4.605026369935889e-05,2.064778395061774e-05,4.816438690292817e-05,2.5057219710156312e-05,3.05707040763188e-05,1.3232684011098487e-05,7.199394626480933e-05,8.41399064772661e-05,8.635483105715592e-05,0.00016062075158215973,GPR69B;LANCL2;TASP
7463,,,,0.00016304163291673695,0.00015844107005206926,3.2631067052558445e-05,,1.726138098550751e-05,5.993240943667204e-05,,,,3.7881410764603286e-05,2.9655191418100832e-05,3.863479329500035e-05,6.678609530578528e-05,2.1403437603256354e-05,4.354239373462357e-05,,,,,,,,,,,,,,,,GST4;GSTM2;GSTmu3
7464,2.966797813803977e-05,1.2573434031246719e-05,2.1966950797464784e-05,,2.1319831443925326e-05,1.5121200628738474e-05,2.212835229935647e-05,1.504102864017425e-05,1.980805064771618e-05,3.884368613130426e-05,2.3178941148379513e-05,5.861030031490387e-05,2.227035523116252e-05,,2.2834714866625353e-05,2.4764014685567834e-05,2.8273171720376083e-05,6.733057147721864e-05,4.5345755754956006e-05,3.2676691439254488e-06,0.00014486160126975277,0.00010446241435090582,4.950362042884566e-05,4.285318654905827e-05,2.6921759936307985e-05,4.2566215206298134e-05,2.1262478185086875e-05,5.832428737019691e-05,1.6517409726702495e-05,0.0003670100691587429,1.7111221965119986e-05,2.7759691722061123e-05,2.7666145316457363e-05,GTF2E2;TF2E2
7465,2.5090941063424407e-05,1.0111111684966468e-05,,3.3167712195847804e-05,,1.841765254783666e-05,4.171335073543945e-05,4.2071939977660335e-05,5.970899176127194e-05,2.4496240445184546e-05,1.5322604531276624e-05,8.730999164898665e-05,3.065555226739086e-05,1.6952499165051442e-05,2.7726151567089807e-05,3.9539671141362254e-05,,3.931663137031978e-05,9.795478245855416e-05,6.59371356449172e-05,3.488745437136209e-05,3.8793151196461045e-05,4.480267677338898e-05,2.758037211922758e-05,3.2703967858378175e-05,3.226762762175883e-05,2.8374347357323687e-05,4.938197339028481e-05,2.949401806510945e-05,3.476289843485997e-05,3.308247743586269e-05,2.6088772093210714e-05,3.0497950397493668e-05,GTF2H2C;GTF2H2D
7466,,1.0277509988397688e-05,3.0356435681488776e-05,,2.886514655182549e-06,,,,5.1305832362596345e-06,,,1.0751497213100178e-05,,,,,,1.9777814562598087e-06,,,8.290396112362244e-05,,,,,,,,,,1.8097351637397632e-05,2.0640282583498755e-05,1.8036183856132956e-05,GZP1;ZBP99;ZNF281
7467,,,,,,,1.744588788186918e-05,,1.6102256402451092e-05,,,,,,,,,,,,,,,,,,,,,,3.9196566422889205e-05,1.2543728309862065e-05,5.8509940132687674e-05,H1F1;HIST1H1A
7468,2.4212852160735917e-06,4.3688276034743e-06,4.717194432382741e-06,,3.4609933656999507e-06,,8.246014176493528e-06,8.162525259046057e-06,1.3046371402372436e-05,1.8528422113534918e-05,1.8574476939833583e-05,1.314434491417329e-05,,,,3.321834971124095e-06,,4.801592509892663e-06,6.800027115156277e-06,,,7.52351964120411e-06,1.5722223367620454e-05,1.1075825924713117e-05,4.351204022482637e-06,9.105945284574388e-06,5.044079013933101e-06,9.74907566592455e-06,5.113437380515489e-06,2.8764774885513308e-06,,,2.77269215567126e-06,HACL1;HPCL;HPCL2;HSPC279;PHYH2;hCG_1811148
7469,,2.251152453804703e-06,,,,2.0508092880157423e-06,3.785934335121252e-06,,3.7449389118540664e-06,1.633561300201541e-06,,1.1969250235926075e-06,,,,3.988614400393528e-06,,5.748748385536886e-06,,,,,,,5.011600539209708e-06,3.265878595520525e-06,,3.825537302690328e-06,,,,,,HAUS5;KIAA0841
7470,2.1905034943538414e-05,3.045375906767894e-05,,4.181041865989692e-05,7.672550697995351e-05,9.58816006777391e-05,3.885268858343918e-05,5.761446563342032e-05,2.027970988366947e-05,1.6230146360563218e-05,,1.6302039709380933e-05,2.8916061813165418e-05,,2.204837531562419e-05,1.7229276982277145e-05,1.52285492062215e-05,3.853703528251498e-05,2.6713244826216226e-05,,1.8889883586796403e-05,3.086029399363285e-05,2.2522207847161972e-05,1.4274145570307156e-05,3.830658593257736e-05,3.975374397432729e-05,4.0710354206782315e-05,3.0271465124544053e-05,5.8129012061898726e-05,2.8694521008967587e-05,3.2249205889685e-05,4.4932609242913364e-05,5.6393188918691475e-05,HBP;STAM2
7471,0.0004488714157691468,0.0004509484593686526,0.0001171425779465449,0.0006662136340721078,0.0007094417893415263,0.0005816641207209753,0.0006734914351023456,0.0005958755121605155,0.0003436012521375648,0.000609863211266672,0.000815356603390184,0.000265083042562627,0.0005927876464257599,0.0005922849968182556,0.000705894166671493,0.0010631708310696148,0.0005507868093830852,0.0003324515029204522,0.0004948865428465785,0.0006505460992951472,0.0010724752572374323,0.000565918718586617,0.00040530406736774636,0.0003294459109195589,0.0010081669293744283,0.000946721056112399,0.000914014069760361,0.0006887862059878178,0.0007906967285123865,0.0008303553335292552,0.0005538893630079292,0.0005278695843889139,0.0006802407638473926,HC9;PSC9;PSMA4
7472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hCG_1776092;MRPL38
7473,,8.499021101806801e-06,,8.710729274800238e-06,2.8272080373747557e-05,1.6222219582345743e-05,,3.4663989000375792e-06,,3.6813951534592648e-06,,,5.426041917339711e-06,,7.204578753560044e-06,,,,,,3.4884321590064927e-06,,,,,1.3978675921305601e-05,5.6969430897186435e-06,,,1.8429051325529614e-05,,1.1974699915769859e-05,9.356181837585152e-06,hCG_1986627;SEC14L1;SEC14L;DKFZp686C06176
7474,0.00014464783917463362,0.00016605115758777254,0.0008566191466757543,0.00013212789506735303,0.00015852974710158313,0.00018650620089959605,0.00012605296835415154,8.788616989730737e-05,0.00011173564435025956,6.751145006815139e-05,5.037158223435973e-05,0.0001446591625823834,2.1606535944828925e-05,2.184246918351265e-05,3.986443314671477e-05,,,,,,,6.13380632621414e-05,7.69901138877605e-05,0.00010591637814238486,2.355848982274292e-05,2.3458651119169376e-05,1.5298324934436225e-05,8.745636873821987e-05,9.263005926594412e-05,0.00017217416266835067,4.2682615573271436e-05,3.694219010505721e-05,5.826230383990283e-05,hCG_28760;LTB4DH;PTGR1;RP11-16L21.1-004
