Gene name,LFQ Intensity A549_1,LFQ Intensity A549_2,LFQ Intensity A549_3,LFQ Intensity GAMG_1,LFQ Intensity GAMG_2,LFQ Intensity GAMG_3,LFQ Intensity HEK293_1,LFQ Intensity HEK293_2,LFQ Intensity HEK293_3,LFQ Intensity HeLa_1,LFQ Intensity HeLa_2,LFQ Intensity HeLa_3,LFQ Intensity HepG2_1,LFQ Intensity HepG2_2,LFQ Intensity HepG2_3,LFQ Intensity Jurkat_1,LFQ Intensity Jurkat_2,LFQ Intensity Jurkat_3,LFQ Intensity K562_1,LFQ Intensity K562_2,LFQ Intensity K562_3,LFQ Intensity LnCap_1,LFQ Intensity LnCap_2,LFQ Intensity LnCap_3,LFQ Intensity MCF7_1,LFQ Intensity MCF7_2,LFQ Intensity MCF7_3,LFQ Intensity RKO_1,LFQ Intensity RKO_2,LFQ Intensity RKO_3,LFQ Intensity U2OS_1,LFQ Intensity U2OS_2,LFQ Intensity U2OS_3
NVL,1.2814388552549583e-05,1.0561319268925899e-05,0.0001232438294868276,1.0484692851164976e-06,,6.066831916717057e-06,6.393888823314139e-05,6.724784001405095e-05,7.004489510971352e-05,8.16112766593113e-05,8.227052902166179e-05,0.00013446247537696063,,,,6.7155119431855884e-06,,2.688158706042811e-05,5.046570419009453e-05,2.5512020471599924e-06,0.0001647415008516539,5.76999099182112e-05,8.22772730177381e-05,8.584621697002157e-05,1.1449238227849448e-05,2.734466538426454e-05,2.3051174617094997e-05,,,5.178139227450054e-05,,,1.9114117409796383e-05
OGT,,,1.8905457193977642e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGDH3;PHGDH;RP4-683H9.1-002,0.00017417422562706974,8.372153291838693e-05,0.00015649850185557712,4.939417230014444e-05,2.4283588544673332e-05,4.133652485465527e-05,0.000800960465824187,0.0005481461138293955,0.0008259171595796142,0.0007471833259226597,0.0005995456964395766,0.00047918156556566946,0.0012162976935464723,0.0007467841647176035,0.0012939150618501579,0.0010871967007762618,0.0008801721956029253,0.0010887192588605308,0.0002893219194686878,0.00015529120314053353,7.703445568303649e-05,0.002370473666550782,0.0015090196292324716,0.0020526228614979707,0.0008289543062561951,0.0005062180345509563,0.0008162384719213171,0.0004502313913485723,0.00033610011836927487,0.0001329516475031394,0.0008637321464756179,0.00043590005004706515,0.0006245212918053796
PLOD3;DKFZp564O1822,3.6896136162679256e-05,3.656951255547275e-05,0.0001021421945269911,0.00015055726344430375,0.0001490897771817375,0.00026345956041273636,4.980168998744261e-05,5.372226804996613e-05,5.1931813561339636e-05,0.00014588618642567063,0.0001130652871246352,0.00016034340507743995,0.00010253257944442681,7.18819914224407e-05,9.846497348975658e-05,3.90399385865618e-06,,2.0177850753314503e-05,0.00011091118303040242,5.1222627805128486e-05,5.774242490817635e-05,6.221428797785169e-05,4.760799471963406e-05,4.4134495001222074e-05,0.0002016450623449862,0.0001423074423570745,0.00017593452005727972,3.535857645615702e-05,5.5558007929915966e-05,2.1256938858054096e-05,8.512597192788714e-05,5.7738954924210474e-05,9.7607738221677e-05
POLR3B;DKFZp686D10173,1.6408500263091524e-05,1.460027956003211e-05,1.2156573618239098e-05,1.651146895616946e-05,,1.72623120418237e-05,8.550550582863724e-05,1.665928428929257e-05,7.34203565584189e-05,3.1214269209288294e-05,9.730166905141627e-05,8.650318576876575e-05,4.8730950588837994e-05,3.929136352148097e-05,3.976644501863598e-05,5.9495226989732375e-05,0.0001251508043548186,3.9911486690945884e-05,0.00010118854185784743,6.6394308906925e-05,9.875521031528686e-05,7.47787386201601e-05,3.979329386494352e-05,4.635869068633752e-05,4.756095779432638e-05,3.3669108199660575e-05,4.3106430374990444e-05,3.662897551172777e-05,4.608766075220622e-05,0.00012460449900600153,4.16234508846661e-05,1.33438121317229e-05,3.0578434637419694e-05
PSMC3;TBP1,0.00024486227960829874,0.00032272839010640675,0.00022159256491837342,0.00028591550819629156,0.00037925897387289606,0.0004966711830232838,0.0006568286388515024,0.0005412318422057135,0.0005617970951348236,0.00038074847421739054,0.0003445405081812224,0.00035688319814577806,0.00041404818305776196,0.00029788394744877344,0.0003625381951264678,0.0002722702096811048,0.00019680704709004195,0.00041770714631299857,0.0005113618655633777,0.00030691976339171996,0.002678841499571372,0.0004194731188726207,0.0003599986640318574,0.00041572693330174367,0.0005052084338431229,0.0006582693183678547,0.0007773597688856819,0.00033144064992597004,0.00048158024731464056,0.0018840903420954487,0.0008012556104833719,0.0005520786073676268,0.0007670492495337825
RGPD8;RANBP2L1;RANBP2L2;RGP5;RGP6;RGP7;RGPD5;RGPD6;RGPD7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP11-352P4.2-004;SARS;SERS,0.0001258762766815843,8.155416988946725e-05,9.323461556753584e-05,0.0003610652663809225,0.0004557533458812665,0.0004215838473351315,0.0005808340668483774,0.0004102167026930656,0.000629037431411562,0.0004593927866484724,0.000342476116313681,0.00032491899563363125,0.0005929470096828385,0.0005693746145606287,0.0007682928089560212,0.0006959100778757388,0.0004025794898618558,0.000543283987995997,0.0010454068409277378,0.001199178558691444,0.0002314781582420983,0.0005631980405099691,0.0006168746009707353,0.0006504623467113282,0.0004932789602517,0.0004064775959082176,0.0003788044398590537,0.0012686615331507199,0.000683377483854333,0.00024949378025518765,0.0003984832616569864,0.00043784956127430587,0.0005422933132081577
TEM6;TENS1;TNS3;TPP,1.1615713411155517e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBR1,1.1873694982374667e-05,5.8950863584115805e-06,5.001314719902349e-05,2.2882881539694454e-05,3.164527438793256e-05,2.8845094284977885e-05,4.60672280252259e-05,4.955555443522367e-05,4.3963017067992275e-05,1.1304182794197724e-05,1.6819779184683768e-05,4.150344072002172e-05,1.850963621082238e-05,3.6515739510216096e-05,2.316331793807935e-05,4.209738563835599e-05,7.966153034388827e-05,6.387926425827358e-05,3.468792629274726e-05,1.0079682552132847e-05,9.041802535927185e-05,1.6567238911549062e-05,4.287586443387825e-05,3.097284945581152e-05,,2.3568102228894937e-05,2.010958279669692e-05,3.205935436070328e-05,3.434161107286092e-05,5.6350493442144425e-05,1.9219101638749907e-05,1.8002545568038745e-05,3.850988745184319e-05
USP19,,,6.962692003089043e-05,,,3.7752608367046813e-06,1.3064899716066752e-05,1.9999555320061758e-05,2.7699408126734106e-05,9.416449283367282e-06,,9.738366209991738e-06,,5.50653114981387e-06,2.437119184142847e-06,,,7.84454765086555e-06,1.1970639104074852e-05,3.6909133938270128e-06,1.662784694318467e-05,,8.443565740470706e-06,,1.3672930049585185e-05,5.961144004569737e-06,4.151308996105901e-06,1.0039492783981108e-05,,2.5298380679339895e-05,,4.598677127425133e-06,1.188229278452227e-05
VAV;VAV1,,,,,,,,,,,,,,,,0.0003528979421005784,0.00015691578912114504,9.083911729458782e-05,,,,,,,,,,,,,,,
WDR75,8.741095967897398e-05,0.00019189522649936444,0.00041365681568279955,3.391093093435708e-05,2.9950071649002947e-05,5.8988854519011945e-05,0.00021758556518332035,0.00012977628549250568,0.00025713872684593903,0.000215841112924882,0.0002441030972729167,0.0003023598366935625,0.00016547480698831993,0.00018521497627104437,0.00015179161031827533,8.466835573176839e-05,1.6079577943243853e-05,0.0001500751912322488,0.0002990214462747759,7.024264468937714e-05,0.00043497371945164156,6.633047924430805e-05,0.0001037998889986649,9.171474473252785e-05,6.555753144877515e-05,0.00012587851570593263,0.000123642295834857,0.00021940765304500246,0.000175204261540092,0.0002791275626783209,0.00011815145753242112,0.00013244266740185845,0.00011947423251705376
nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1orf28;CDC73;HRPT2,4.143161747755877e-05,6.959710447468321e-05,8.474580012909193e-05,1.8024188154556506e-05,4.2495492386053295e-05,2.6127686887085702e-05,9.318136766733858e-05,0.00017694909241653927,3.3566765091562164e-05,8.856133847644248e-05,4.7140728525689976e-05,0.00013946271066334675,2.848924127004668e-05,2.684393016501868e-05,5.7471398896276706e-05,6.002209167239327e-05,7.589316158490352e-05,7.71096808148332e-05,6.883262588554312e-05,7.801279803201659e-05,6.904130921859545e-05,4.5617463699673846e-05,5.51858694327089e-05,4.641337626807816e-05,7.031801328044834e-05,9.121570377814224e-05,8.348723166253019e-05,4.829851432053433e-05,7.096834302812399e-05,0.00014321902847516234,2.881337181524443e-05,2.8366445473658618e-05,4.683389191926409e-05
KIAA2010;MSTP033;PP4R3A;PPP4R3A;SMEK1,6.49991815767953e-05,6.917627485800711e-05,5.212597416525513e-05,2.2528107629695705e-05,3.733359962505647e-05,3.50217596230093e-05,0.00010810681698667843,0.0001208031724155058,7.696751930242346e-05,3.2218118285820126e-05,4.5327972108719925e-05,4.491993323615687e-05,4.680700823434473e-05,1.9644776868358323e-05,3.294532288846361e-05,6.930397198104784e-05,2.5655627727830278e-05,6.867693511700704e-05,5.422859315074198e-05,5.43903501542709e-06,3.718039661679582e-05,5.9032086692930544e-05,5.8909032362164395e-05,3.8000486932587644e-05,0.00010654291919839706,0.00012116511903270372,0.00014045010253841593,6.870158740631499e-05,3.9612264057789014e-05,0.00010047377580803688,6.157112423712407e-05,6.808993488836782e-05,6.476542941287087e-05
HKDC1,9.814064057696767e-05,0.0002007207040073481,0.00015108355124590238,,,,,,,,,,1.8783818500367384e-05,1.4272435871401726e-05,1.5986477041484645e-05,,,,,,,,,,,,,,,,,,
ABCF2;hCG_1643314;HUSSY-18,0.0003216717252458009,0.0002748641956988671,0.0009656554244790571,0.0002892835326699044,0.00017523863663252215,0.0002716570391183485,0.0003386624769964461,0.0004090593646334943,0.00038198251980148685,0.0004909250258384235,0.00036668427837932576,0.0004518591719298334,8.848015671826751e-05,5.507114426504157e-05,6.07847686810028e-05,0.0001599926846347625,3.47363070617635e-05,0.00016427440597178888,0.000794509944997158,0.0008254767672855138,0.0002716139167527115,0.00010310485958503237,0.00017693750096902224,0.000177615213266188,0.0006938244370355257,0.0007102800446109406,0.0009021734883799472,0.0005819099348651983,0.0005822609510663266,0.0001967259826824018,0.00015001686431951033,0.00010175316316795643,0.00021111799337327552
ABS;DDX41;hCG_2039392,6.922769766764166e-05,5.516151323118178e-05,4.4572827478797735e-05,0.00010749065575504936,6.435923387731073e-05,0.00010116981663532404,0.00011278960624335492,9.49006833058193e-05,0.00010217496303867649,5.34831738471361e-05,3.096708241608633e-05,9.648417819812583e-05,5.231038099925646e-05,7.375425836421675e-05,4.6201680054792177e-05,0.0001364266219750991,6.618257267236656e-05,0.00019404028571172455,0.0001374027224296191,8.806145457209314e-05,0.00013335184176194956,2.62257027894669e-05,4.232596700843568e-05,3.919703002868698e-05,0.00010537548632191934,9.53484446911507e-05,0.00012421986719584352,5.365049977052058e-05,2.0765608669519878e-05,4.372488977684601e-05,3.5527044790094756e-05,3.290977543895949e-05,2.347476478479025e-05
ACSL1;FACL1;FACL2;LACS;LACS1;LACS2,3.5104588645563216e-05,3.7903138424607185e-05,,7.275832833561438e-05,8.01792271360112e-05,8.243468122495256e-05,3.780263565215228e-05,3.8199294273244645e-05,5.043040887193735e-05,1.1580229639056263e-05,2.081806163257911e-05,3.2051850036364995e-05,0.0002824619046142316,0.0003220261207032025,0.0003671933169709494,3.515370677109484e-05,2.3092483671052203e-05,4.3221507011053447e-05,4.678496810136312e-05,6.740418388560601e-06,5.46412993598484e-06,0.0006191204297813556,0.00048102194394155853,0.0005049939342834304,7.653738007641028e-05,8.444960319744798e-05,4.552742216946237e-05,0.0001282902855826618,0.00018511672801953746,0.0001552782841446937,3.5065907553783546e-05,4.065593177182433e-05,3.875433145701872e-05
ARAP1;CENTD2;KIAA0782,4.368254051153243e-06,1.3563450024928115e-05,7.3218054419359135e-06,2.8557600401433927e-05,2.5443852289584502e-05,2.282884623317682e-05,2.8826179092390404e-05,3.2079038255344777e-05,3.295994583161481e-05,1.6241763100325076e-05,1.2533613261833876e-05,1.811136162483275e-05,5.805677174948938e-05,6.766967650151651e-05,3.4999091270371464e-05,5.151849004557691e-05,3.623152759834874e-05,6.0092310890807266e-05,4.251589616345342e-05,1.3805490922117032e-05,7.687940583910936e-05,1.106636868857645e-05,2.0037608596593912e-05,8.525780780460297e-06,3.57358068361078e-05,4.2251741424472794e-05,4.0390670307018954e-05,2.401108426679657e-05,9.302199843384015e-06,6.639046697267359e-05,7.998675598685516e-05,4.410368918826591e-05,2.9953201588848397e-05
ASNS;NARS,0.0004548863326295956,0.0003594224262699911,0.00017212469529193975,0.00034405328778952337,0.0005299035947478143,0.0003750541392366349,0.0006156417733727714,0.0008546973146324376,0.00073313252858366,0.00048307234056404314,0.00043580106772531026,0.0005000242902934029,0.0010618028414231075,0.0011468063798402658,0.0009904025920762101,0.0007095256918082546,0.0006629421694956387,0.0006654354070027724,0.0004560572222274146,0.00036504033534125256,0.000796955401055721,0.001390349980523146,0.0010217388077312774,0.0013479666939843816,0.0004841763720952198,0.00035838730158468387,0.00041270246286432725,0.0009974767277600653,0.001160969112239625,0.0008382155694207083,0.0006761298091858012,0.00037524327603146465,0.0005927400184932269
ASNS;TS11,0.00035740521765239864,0.0003753601565394021,0.00024402941816803274,0.00015595191511779468,0.0001706954188784726,0.00021298153995465914,0.0009133875350243395,0.0008625878556921148,0.0012460930944779372,0.000661308601707516,0.0005363104878862075,0.0008029880868147312,0.0002738803556762254,0.0003251068351368981,0.0002653253637554378,0.0003074950477601348,0.0004212284007376883,0.00032919475376018425,0.0009143391963182544,0.0006844785686657306,0.00115872404237349,0.0011683370122975486,0.0013382180675744174,0.0015424644437244148,0.0010161541425027295,0.0012056954258549846,0.0014691260535443496,0.0031244945531106977,0.0024713466401997492,0.003374463410073772,0.0007129959837579553,0.001121354470725829,0.0011181298697052501
ATAD3B;KIAA1273;DKFZp761L1023,,,,1.0223196591674123e-05,1.0453046098956173e-05,8.212057145733536e-06,9.419873713398372e-06,2.2115529375220726e-05,1.560455862951367e-05,5.562015203499743e-06,7.0701119396140265e-06,1.6864912881242627e-05,1.206829404336312e-05,1.2896744627515499e-05,3.204164233600941e-05,,,5.524588123058831e-06,4.0883525362898104e-05,2.7870313552069992e-05,0.0002663808609503498,1.1140024221890554e-05,9.910575835488093e-06,1.2175173580612204e-05,,,,3.8915155655082264e-05,2.9460401778664903e-05,0.0008205985086883428,,,1.395189661280644e-05
CFL;CFL1,0.004661952973523238,0.005964996202932561,0.0020199433256486133,0.004288927572591832,0.005675993189446827,0.00464261812804639,0.003002320699493819,0.002886339012574292,0.003014036374803816,0.0027956588348166025,0.0036125701569470316,0.003154642152621126,0.002664611409769635,0.0033378906140530138,0.002908658726040624,0.00494372296412274,0.004640733670717675,0.0023245447188859282,0.0029772022443097807,0.003190140823738939,0.0009341401058516781,0.0024077153144505983,0.0020912641334620624,0.002615177443123865,0.004000475287659733,0.005260301213673024,0.004210784936167174,0.0037482605487533602,0.0029657508628132766,0.0019695713732112625,0.005305704806999569,0.005760483259737311,0.00370403642960663
CLPX;DKFZp586J151,8.887628406039665e-05,0.00011697880258907975,0.00010407734009869588,5.0496783110685964e-05,4.43223588556824e-05,6.182668522429633e-05,8.746394872716576e-05,7.632140197064556e-05,8.861076567907157e-05,0.00012060551615327277,0.00017431802226186,0.00013618870871661182,7.940226354924959e-05,8.344073103029499e-05,6.519597256259085e-05,4.953248604006315e-05,1.569381920615588e-05,6.112458245076068e-05,7.621796301066003e-05,5.441277245006549e-05,4.452593195068652e-05,0.00011079856485632177,0.0001954446960412421,0.00012422418657165936,8.77973872447192e-05,0.00018055836493818293,0.00010569953107349374,3.913792276829766e-05,4.934721703669399e-05,2.747057331890855e-05,6.057202368799123e-05,0.00011043148668014235,8.538139561705644e-05
CUTL1;CUX1;Nbla10317,,4.724895106653218e-06,,5.88164370265641e-06,5.96922385195726e-06,4.562658483046433e-06,3.300153042732289e-06,,4.468795584885845e-06,,,,4.5455232469153205e-06,,,,,4.965567677532664e-06,6.8326368315159785e-06,,,7.981713503803798e-06,1.0568926777708558e-05,,,1.4086192311553877e-05,3.7892831669257964e-06,4.90304378859688e-06,,,,,4.652594997187567e-06
CYTSA;KIAA0376;SPECC1L;hCG_1811992,2.173921653328311e-05,2.3580345904501116e-05,2.1638352153584568e-05,4.857017993057659e-06,1.4415936667395049e-05,2.405614112377663e-05,1.9411990964917964e-05,1.1408888597145016e-05,1.3734583350229071e-05,2.2165073289851305e-05,,4.18491943898411e-05,2.0345196239479127e-05,6.466005956079573e-06,1.3976993664499633e-05,,,2.574891332993488e-06,6.917168223238315e-06,,1.944061583306096e-05,8.799887805477002e-06,1.5536525031596824e-05,3.9509830054799e-06,2.3515574428006532e-05,1.8547211025858165e-05,9.561434639346272e-06,5.746703255576448e-06,9.096423372804788e-06,1.3026379408869702e-05,8.388147980480891e-05,2.7913411556354682e-05,5.135435150264805e-05
DARS2,0.00011946945660495,0.00014042588563392236,0.00017916087897084358,4.145746209611982e-05,5.501205464066248e-05,0.00011690846622928374,6.0788171562228326e-05,0.00011288580633265218,0.00014691680977206163,5.080952930378336e-05,4.6642872645801714e-05,8.195512218465012e-05,6.046678573460424e-05,8.042796871510638e-05,8.830570625717429e-05,6.753099144821729e-05,4.7067447320465284e-05,0.00010658937248382787,4.649875637637041e-05,6.634647516122221e-05,8.202552490403826e-05,0.00026054763482965756,0.00034710181857950805,0.00033569445036611505,3.785598858260977e-05,8.817523246141401e-05,5.6316552451534397e-05,6.198102755108744e-05,8.404669988385702e-05,0.00011768326891073272,6.246375432191125e-05,9.36856164702779e-05,2.8897698084500157e-05
DDX2A;EIF4A;EIF4A1,0.002667644100198987,0.0020188087181617757,0.0023818268376753805,0.001984612453968733,0.001442410468504048,0.0015616041801611487,0.0023584685020471494,0.0018870105986892873,0.002698537696969163,0.003633073396053759,0.00355939585161255,0.001994628876579069,0.0019519958193718134,0.0013597626266182937,0.0021872265464833885,0.0016082409856282033,0.0013231730453827258,0.0012631993846068139,0.0026476729452855636,0.002629516223940035,0.0009500030907679801,0.0015817000746872036,0.0021193119603958675,0.0019555060397093353,0.0024986739666066544,0.0018910177845546119,0.002992905887648451,0.00340643237673925,0.002596274844318208,0.0007999866200223855,0.0020473593845544906,0.003023631901962348,0.0034748434980245674
DHX57,2.6132676262358453e-05,3.903796510723168e-05,3.1493446064071495e-05,1.6350111261023182e-05,1.6860554978924715e-05,2.581582229203185e-05,5.2703575623707906e-05,4.239174942776558e-05,4.9477812364566133e-05,2.070075434580991e-05,2.4929197021487234e-05,5.137089143937005e-05,6.708167268036365e-06,,1.201209527845226e-05,,,1.5738049445165424e-05,3.2061758438419344e-05,1.4915295251131761e-05,6.102025500515726e-05,7.421302515149308e-06,1.1564207855334522e-05,6.888650667007423e-06,1.4186020789379008e-05,3.315733470698121e-05,2.9584283841617114e-05,1.7863344421676538e-05,2.6053655447537194e-05,7.963605234125388e-05,3.624357953868244e-05,6.860091665998415e-05,4.7492086415637353e-05
DKFZp781N1372,0.0005829011180777988,0.0005426654492689263,0.0007099735745639742,0.0003555647606610595,0.00030808238357463413,0.0003338466040443682,0.0007648725595256032,0.0007276647540108048,0.000945160338750936,0.000781624514000708,0.0012270868158189099,0.0008593243180948727,0.0005490777978211857,0.0005990859029005727,0.0008341627039575299,0.001189104782476227,0.0009509455384643687,0.0014792238668541182,0.0014515143633098305,0.0012926348327738292,0.00193851434100362,0.0010598151785317068,0.0007941689241158414,0.0010776560257620637,0.000853971922667921,0.0007834181217906963,0.0009676405521448145,0.0010539397194090816,0.0008602677959349622,0.0016404187452209932,0.001158857627278281,0.0007405816020907114,0.001425139079827411
